customer_id,age_group,city,occupation,gender,marital status,avg_monthly_income,Total_income,Total_Spending,avg_monthly_spending,O_Income_Utiliz,credit_card_monthly_avgspend,Credit_Card_IU%,avg_spending_apparel,avg_spending_bills,avg_spending_electronics,avg_spending_entertainment,avg_spending_food,avg_spending_groceries,avg_spending_health_wellness,avg_spending_others,avg_spending_travel
ATQCUS3724,35-45,Delhi NCR,Salaried IT Employees,Male,Married,70726,424356,56931,9488.5,0.134158584,2422.595745,0.034253255,35.75,206.75,121.7917,43.625,47.2917,179.1667,40.2917,34.2083,193.9167
ATQCUS3725,25-34,Mumbai,Salaried Other Employees,Female,Married,38702,232212,78363,13060.5,0.33746318,2481.495,0.064118004,0,113.1053,273.4211,129.0526,48.3158,197.7895,93.8947,0,344.2105
ATQCUS3726,25-34,Hyderabad,Government Employees,Male,Married,51552,309312,83699,13949.83,0.270597261,4324.4473,0.083885151,50.3226,354.2581,193.9355,40.4839,68.3548,150.5484,109.2903,30.6129,190.871
ATQCUS3727,25-34,Hyderabad,Salaried IT Employees,Male,Married,65611,393666,70598,11766.33,0.179334715,3176.9091,0.048420373,46.6296,94.7778,167.3704,37.1111,96.7037,169.8889,100.2222,45.2593,40.4444
ATQCUS3728,35-45,Bengaluru,Salaried IT Employees,Male,Married,62598,375588,50970,8495,0.135707211,2080.408163,0.033234419,14,131.9167,145,46.8333,48.1667,90.9583,46.5,34.875,19.25
ATQCUS3729,25-34,Mumbai,Salaried IT Employees,Female,Married,60063,360378,83472,13912,0.231623462,3047.390476,0.050736568,28.1739,234.6957,111.7391,77.6957,62,38.2609,329.3478,53.6957,111.0435
ATQCUS3730,35-45,Hyderabad,Salaried IT Employees,Male,Married,68583,411498,59362,9893.67,0.144258344,2275.5441,0.033179419,77.1304,210.0435,72.7826,55.913,99.1304,121.1739,39.0435,39.6957,150.1739
ATQCUS3731,45+,Bengaluru,Business Owners,Male,Married,83631,501786,48719,8119.83,0.09709115,1868.279469,0.022339557,6.7692,145.8077,86,38.0385,41.8077,66.3077,15.3077,20.0385,86.5769
ATQCUS3732,25-34,Bengaluru,Freelancers,Male,Married,33985,203910,49889,8314.83,0.244661763,2211.390957,0.065069618,49.44,100.04,118.36,58.16,0,90.28,119.24,23.68,127.28
ATQCUS3733,45+,Chennai,Business Owners,Male,Married,77786,466716,28050,4675,0.060100789,840.4494382,0.010804636,14.8125,91.9375,0,28.5,67.375,157.125,106.375,25.9375,0
ATQCUS3734,25-34,Mumbai,Salaried IT Employees,Male,Married,63062,378372,68138,11356.33,0.180081983,2785.514906,0.044171052,264.6154,36.0385,177.8846,46.7692,74.4231,24.8077,141.6538,30.2308,105.5385
ATQCUS3735,25-34,Delhi NCR,Salaried IT Employees,Female,Married,61991,371946,59004,9834,0.158635931,2682,0.043264345,121.7037,60.9259,99.6667,100.2963,164.4444,31.7407,45.963,14.3704,99
ATQCUS3736,35-45,Mumbai,Salaried IT Employees,Female,Married,60952,365712,70866,11811,0.19377543,3325.427184,0.054558131,215.4483,27.8966,90.2069,185.2069,146.6897,20.069,136.7586,39.1034,78.7241
ATQCUS3737,21-24,Bengaluru,Salaried IT Employees,Female,Married,47407,284442,77061,12843.5,0.270919906,3179.084158,0.067059383,271.84,39.6,124.72,127.32,97.6,39.24,251.6,22.68,99.4
ATQCUS3738,25-34,Bengaluru,Salaried Other Employees,Male,Married,38545,231270,62534,10422.33,0.270393825,2413.592211,0.062617517,271.7727,26.2273,212.5,180.9545,139.1364,43.6364,86.8636,14.5,23.0455
ATQCUS3739,25-34,Chennai,Salaried IT Employees,Male,Married,63590,381540,62659,10443.17,0.164226608,2825.798941,0.044437788,261.6522,62.7391,84.3043,189.8696,53.3478,62.087,188.5652,20.6522,47.7826
ATQCUS3740,25-34,Chennai,Salaried Other Employees,Male,Married,37588,225528,64772,10795.33,0.2872015,3561.345979,0.094746887,49.75,20.4375,172.3438,162.8438,104.875,26.4688,167.5625,46.3438,94.9375
ATQCUS3741,45+,Delhi NCR,Business Owners,Male,Married,78093,468558,68770,11461.67,0.146769493,2359.755588,0.030217249,334.7619,48.9048,136.5238,151.9524,49.6667,25.9524,175.9048,41.1905,33.7143
ATQCUS3742,21-24,Delhi NCR,Salaried Other Employees,Male,Single,28058,168348,65102,10850.33,0.386710742,2878.65898,0.102596727,182.7692,24.0769,226.9615,187.3077,102.2308,41.9615,78.4615,26.8846,86.7692
ATQCUS3743,21-24,Mumbai,Salaried Other Employees,Male,Single,29971,179826,58585,9764.17,0.325787261,2158.395474,0.072016131,312.2857,34,91.9048,114.7143,91.5238,50.1905,98.9524,40.0476,51.0476
ATQCUS3744,25-34,Hyderabad,Salaried IT Employees,Male,Married,61772,370632,68886,11481,0.185860908,2898.116505,0.046916346,255.8846,34.6923,111.4615,158.9615,137.5,41.3462,117.2308,47.0385,26.9231
ATQCUS3745,35-45,Bengaluru,Salaried Other Employees,Female,Married,37802,226812,54760,9126.67,0.241433522,2559.919634,0.067719159,245.0435,26.1739,90.1304,204.8261,159.9565,69.4783,107.7391,19.8696,38.1739
ATQCUS3746,25-34,Mumbai,Freelancers,Female,Married,35648,213888,74236,12372.67,0.347078939,3151.529151,0.088406899,423.9259,54.2593,49.5556,50.2222,117.5556,78.7778,108.9259,30.5926,105.2593
ATQCUS3747,35-45,Mumbai,Salaried IT Employees,Male,Single,65754,394524,88286,14714.33,0.223778477,3415.826607,0.051948575,470.3462,39.5769,167.5,76.6154,136.1538,31.4231,212.2308,26.6154,16.7692
ATQCUS3748,25-34,Bengaluru,Freelancers,Male,Married,37494,224964,52052,8675.33,0.231379154,2478.665714,0.06610833,0,47,117.8929,160.75,122.6071,55.2143,100.6429,38,60.8214
ATQCUS3749,35-45,Chennai,Salaried IT Employees,Male,Married,68639,411834,64309,10718.17,0.15615277,2944.552198,0.042899113,352.24,23.32,80.8,127.48,160.44,44.72,108.96,16.32,57.2
ATQCUS3750,25-34,Hyderabad,Business Owners,Male,Single,73107,438642,52526,8754.33,0.119746809,2514.541596,0.03439536,273.0741,48.8519,108.8889,143,144.7037,30.1111,37.3333,19.6667,79.8519
ATQCUS3751,35-45,Mumbai,Business Owners,Male,Married,78519,471114,74583,12430.5,0.158312001,3009.489474,0.038328169,240.087,48.3913,191.0435,77.3043,172.2609,34.6522,188.7391,47.0435,48.6957
ATQCUS3752,25-34,Chennai,Business Owners,Male,Married,67209,403254,55576,9262.67,0.137818893,2919.754674,0.043442912,124.6207,51.1724,202.6207,222.6207,40.7931,60.2759,32.8276,15.4828,43.8621
ATQCUS3753,21-24,Mumbai,Salaried IT Employees,Female,Married,49529,297174,75906,12651,0.255426114,3450.272727,0.069661667,250.9,47.3333,55.7667,120.6667,143.9667,67.4667,78.2667,33.8333,101.6333
ATQCUS3754,25-34,Chennai,Salaried Other Employees,Male,Married,36800,220800,68813,11468.83,0.311652989,2780.322424,0.07555224,237.0833,18.6667,172.5,65.125,212,30.25,239.0417,30.5417,34.0417
ATQCUS3755,25-34,Delhi NCR,Salaried Other Employees,Female,Married,39810,238860,61509,10251.5,0.257510676,2929,0.073574479,330.6538,22.7308,63.3462,104.3846,85.0769,42.9231,157,30.0769,94.3077
ATQCUS3756,21-24,Delhi NCR,Salaried Other Employees,Male,Single,30874,185244,70550,11758.33,0.380848934,2658.405043,0.086104976,157.4615,38.4231,134.1154,191.6154,55.2308,22.7692,130.6538,20.7692,88.3462
ATQCUS3757,35-45,Bengaluru,Salaried IT Employees,Female,Married,65002,390012,73493,12248.83,0.18843774,3031.888614,0.046643005,194.04,0,216.64,198.4,110.2,22.44,120.4,49.44,89.6
ATQCUS3758,21-24,Delhi NCR,Freelancers,Male,Single,25602,153612,64273,10712.17,0.418411452,2118.890769,0.082762705,121.5556,0,172.0556,424.0556,52.5,39.1111,115.8889,14.1667,57.6667
ATQCUS3759,35-45,Hyderabad,Freelancers,Female,Married,34134,204804,85935,14322.5,0.419596297,3078.668224,0.090193597,287.6957,46.8261,151.5217,216,86.6957,45,195.2609,27.5217,105
ATQCUS3760,25-34,Chennai,Salaried IT Employees,Male,Married,60792,364752,69393,11565.5,0.190247072,2686.934343,0.044198815,343.4348,28.4348,147.3478,216.2174,171.3478,20.7826,199.1304,8.3478,53.3043
ATQCUS3761,35-45,Chennai,Freelancers,Male,Single,37728,226368,70610,11768.33,0.311925626,2589.0326,0.068623638,280.9091,37.9545,177.0455,201.0909,157.5455,22.5909,65.2273,20.2727,53.7727
ATQCUS3762,21-24,Chennai,Salaried IT Employees,Female,Married,50960,305760,73036,12172.67,0.238867151,3663.619126,0.071892055,309.3226,30.2903,110.7419,137.1935,94.2581,26.0968,147.9677,37.2258,46.1613
ATQCUS3763,25-34,Mumbai,Salaried Other Employees,Female,Married,38572,231432,64482,10747,0.278621798,2354.104762,0.061031442,162.4348,54.7391,74,133.6957,238.2174,8.6957,204.9565,24.2609,62.7826
ATQCUS3764,25-34,Bengaluru,Government Employees,Male,Married,51231,307386,68756,11459.33,0.223679608,2558.879515,0.049947874,335,0,138.8261,75.6957,158.8261,15.6957,138,65.8696,110.3478
ATQCUS3765,25-34,Hyderabad,Business Owners,Male,Married,68901,413406,61159,10193.17,0.147939362,2548.2925,0.036984841,399.8636,41.5909,174.4545,176.5,42.9091,20.1818,119.3636,51.4545,46.7273
ATQCUS3766,21-24,Delhi NCR,Salaried IT Employees,Female,Married,49951,299706,67632,11272,0.225661148,3064.23301,0.061344778,247.25,30.2143,117.3929,197.8214,134.7143,54.4286,50.8929,30.6071,37.8929
ATQCUS3767,45+,Mumbai,Business Owners,Male,Married,78962,473772,53182,8863.67,0.112252349,2370.516395,0.030020977,176.087,49.0435,39.5652,273.087,63.5217,38.3913,170.7391,34.2609,0
ATQCUS3768,35-45,Bengaluru,Freelancers,Male,Married,37100,222600,67396,11232.67,0.302767385,2496.148889,0.067281641,194.1364,12.8636,185.3636,58.5909,105.8636,40.2727,91.1364,34.5455,114.3182
ATQCUS3769,35-45,Hyderabad,Freelancers,Male,Married,38191,229146,51851,8641.83,0.226279228,2289.715641,0.059954325,119.7097,16.4839,50.1613,97.3226,50.871,33.871,143.7419,19.1613,50.4194
ATQCUS3770,35-45,Mumbai,Salaried IT Employees,Female,Married,70247,421482,24395,4065.83,0.057879055,1183.722658,0.016850864,90.913,11.7826,90.6957,65.1739,65.2609,29.3913,78.6522,18.8696,0
ATQCUS3771,21-24,Hyderabad,Salaried IT Employees,Male,Single,49116,294696,37041,6173.5,0.125692239,1234.7,0.025138448,251.4762,25.6667,94.9524,55.7619,35.8571,15.0476,74.6667,15.4762,30.9048
ATQCUS3772,35-45,Bengaluru,Freelancers,Male,Married,40397,242382,31522,5253.67,0.130050994,1342.604556,0.033235254,186,16.2609,40.6087,90.4348,71.2609,31.7391,0,34.7391,15.6957
ATQCUS3773,35-45,Chennai,Salaried Other Employees,Male,Married,41080,246480,38499,6416.5,0.156195229,2000.844086,0.048706039,135.8276,21.0345,50.2759,135.6207,16.1034,23.4828,116.5862,14.4138,29.4138
ATQCUS3774,25-34,Delhi NCR,Salaried IT Employees,Female,Married,59281,355686,39915,6652.5,0.112219767,1630.514706,0.027504845,138.56,15.44,20.24,116.4,56.8,23.56,54.92,4.16,74.08
ATQCUS3775,45+,Delhi NCR,Salaried IT Employees,Female,Married,68482,410892,32186,5364.33,0.07833197,1219.165909,0.017802721,215.3,16.35,18.7,147.1,38.75,16.85,61.05,4.6,27.1
ATQCUS3776,25-34,Chennai,Freelancers,Female,Single,33323,199938,32429,5404.83,0.162195181,1419.450303,0.042596714,40.6538,17.2692,64.3462,78.1538,77.1923,9.9615,114.7308,11.1154,24.1923
ATQCUS3777,35-45,Hyderabad,Salaried IT Employees,Male,Married,65339,392034,35413,5902.17,0.090331502,1402.495842,0.021464911,150.2083,11.875,85.875,69.3333,77.25,25.6667,62.4583,17.875,38.0833
ATQCUS3778,25-34,Mumbai,Salaried Other Employees,Male,Married,40071,240426,34524,5754,0.143595119,1559.495327,0.038918303,115.3103,19.6552,55.9655,111.8621,10.8276,3.4828,94.5172,14.1379,43.2414
ATQCUS3779,35-45,Chennai,Salaried IT Employees,Female,Married,69500,417000,28850,4808.33,0.069184604,1437.541959,0.020684057,93.3448,7.1724,28.9655,14.1379,83.8621,9.8966,134,14.8276,41.4138
ATQCUS3780,25-34,Mumbai,Government Employees,Female,Married,50340,302040,25297,4216.17,0.083753874,717.6459574,0.014255978,77.4375,21.75,0,74.3125,0,27.4375,63.125,33.5625,40
ATQCUS3781,25-34,Mumbai,Salaried IT Employees,Female,Married,63805,382830,37303,6217.17,0.097440169,1444.39303,0.022637615,111.8696,12.1739,62.7826,91.4783,62.8696,31.0435,71.4783,23.913,22.8696
ATQCUS3782,35-45,Bengaluru,Salaried IT Employees,Male,Single,66626,399756,33917,5652.83,0.084844205,1295.440208,0.019443464,179.7727,18.5,96.1364,24.0455,62.7273,42.6818,28.8182,13.6818,26.5455
ATQCUS3783,45+,Hyderabad,Salaried Other Employees,Male,Married,40952,245712,31342,5223.67,0.127555919,1231.997642,0.030083943,45.64,15.08,62.92,69.8,65.4,43.36,23.52,26.48,26.76
ATQCUS3784,25-34,Mumbai,Salaried IT Employees,Female,Married,61591,369546,29352,4892,0.079427189,1234.873786,0.020049582,72.8077,21.8846,48.3462,40.4615,59.2308,25.4615,71.2692,19.1154,35.6154
ATQCUS3785,45+,Mumbai,Government Employees,Female,Married,60844,365064,32857,5476.17,0.090003451,1316.387019,0.021635445,92.28,31.44,25.88,88.68,72.96,18.92,48.8,3.48,23.4
ATQCUS3786,21-24,Chennai,Government Employees,Male,Single,40013,240078,32601,5433.5,0.135793367,1492.71978,0.03730587,104.32,20.72,39.96,113.32,57.76,36.76,96.92,20.52,10.24
ATQCUS3787,25-34,Chennai,Salaried IT Employees,Male,Single,59067,354402,46109,7684.83,0.130103611,1295.196067,0.021927575,133.6,0,0,90.8667,108.3333,40,359.6,5.4667,0
ATQCUS3788,45+,Mumbai,Government Employees,Male,Married,55784,334704,50068,8344.67,0.14958895,2005.930288,0.035958882,88.92,26.68,63,216.4,63.72,29.52,64.92,21.76,12.88
ATQCUS3789,21-24,Hyderabad,Government Employees,Male,Married,39310,235860,46430,7738.33,0.196853981,1954.123737,0.049710601,359.84,7.44,80.2,96.12,78.52,31.84,59.4,11.88,25.36
ATQCUS3790,35-45,Mumbai,Salaried Other Employees,Female,Married,41484,248904,42115,7019.17,0.169201861,1347.113434,0.032473084,175.8947,8.9474,121.3684,27.4211,113,14.3158,133.8421,21.7368,37.7895
ATQCUS3791,45+,Mumbai,Freelancers,Male,Married,38233,229398,28280,4713.33,0.123279104,1554.396064,0.040655875,77.5484,16.2903,27.129,51.129,51.2903,14,49.4516,15.3548,14.3871
ATQCUS3792,25-34,Mumbai,Salaried Other Employees,Female,Married,39741,238446,40012,6668.67,0.167803276,2088.169394,0.05254446,181.1935,16.4194,37.7742,85.7419,40.6774,7.9677,49.6129,16.1613,18.8387
ATQCUS3793,21-24,Mumbai,Business Owners,Male,Single,51281,307686,33526,5587.67,0.108961799,1549.05703,0.030207231,65.3929,11.6429,44.2143,101.0357,62.4643,12.75,31.9643,9.5,27.7857
ATQCUS3794,35-45,Chennai,Freelancers,Male,Married,37268,223608,33469,5578.17,0.149677203,1350.504316,0.036237639,64.6087,21.5217,23.0435,80.3478,46.087,27.8696,22.6522,14.1304,24.2609
ATQCUS3795,21-24,Mumbai,Freelancers,Male,Single,27854,167124,32401,5400.17,0.193874129,1509.724946,0.05420137,145.3077,4.3846,50.5385,67.5,39.4231,19.9615,92.1154,12.6154,8.2308
ATQCUS3796,21-24,Mumbai,Salaried IT Employees,Male,Single,49689,298134,26504,4417.33,0.088899555,981.6288889,0.019755457,88.3889,21.6111,71.4444,55.2222,0,6.3333,54,11.9444,10.7778
ATQCUS3797,35-45,Chennai,Salaried IT Employees,Female,Married,68977,413862,33094,5515.67,0.079963901,1454.131182,0.021081392,103,3.7931,12.6207,58.4138,40.5517,11.931,69.7241,12,24.7931
ATQCUS3798,45+,Delhi NCR,Business Owners,Female,Married,80328,481968,35142,5857,0.072913554,1561.866667,0.019443615,35.75,17.75,57.1429,51.6429,58.0714,18.8214,73.8929,11.0714,14.2143
ATQCUS3799,21-24,Mumbai,Salaried IT Employees,Male,Single,48657,291942,35277,5879.5,0.120835645,1255.815534,0.025809555,57.6818,20.0455,0,125.3636,54.5,7,96.9545,25.4545,59.8182
ATQCUS3800,25-34,Chennai,Salaried IT Employees,Male,Married,61343,368058,31963,5327.17,0.086842345,1598.151,0.026052704,61.6667,19.5152,36.8485,59.1212,92.5758,22.0303,45.3333,14.5455,31.6667
ATQCUS3801,25-34,Mumbai,Salaried IT Employees,Male,Married,65129,390774,28112,4685.33,0.071939228,1400.213563,0.02149908,79.4615,29.3462,62.6154,95.1923,53.6923,11.1538,74.3462,7.3846,35.1923
ATQCUS3802,25-34,Mumbai,Salaried IT Employees,Male,Married,60296,361776,28314,4719,0.078263898,1018.875,0.016897887,163.6842,5.8421,20.5789,90.5789,21.5789,44.6316,123.3158,0,35.0526
ATQCUS3803,45+,Delhi NCR,Salaried IT Employees,Male,Married,68911,413466,36696,6116,0.088752159,1397.942857,0.020286208,134.4583,24.5833,66.375,80.3333,86.625,25.0833,51.5417,0,20.4167
ATQCUS3804,25-34,Bengaluru,Salaried IT Employees,Male,Married,60743,364458,63806,10634.33,0.175070872,2764.9258,0.045518427,151.0769,15.6538,149.4615,150.0769,86,42.8846,117.9615,36.7308,28
ATQCUS3805,35-45,Hyderabad,Freelancers,Male,Married,37386,224316,57992,9665.33,0.258528059,2521.390435,0.067442102,82.0833,30.4167,127.375,152,182.0417,52.875,38.5833,48.4167,60
ATQCUS3806,35-45,Delhi NCR,Business Owners,Female,Married,72857,437142,60710,10118.33,0.138879312,2236.683474,0.030699637,80.8571,19,205,88.8095,135.2381,52.6667,121.4286,22.0952,55.8095
ATQCUS3807,45+,Delhi NCR,Government Employees,Male,Married,62170,373020,54302,9050.33,0.14557391,2031.706735,0.032679857,0,28.3182,195.1818,116.5909,112.3636,35.9091,124.1818,24.5455,45.3636
ATQCUS3808,25-34,Hyderabad,Salaried IT Employees,Male,Married,61434,368604,56053,9342.17,0.152068399,2310.42914,0.037608314,148.4783,0,31.6957,98.4348,84.6957,31.0435,153.7391,55.3043,109.4348
ATQCUS3809,25-34,Mumbai,Business Owners,Male,Married,69911,419466,62016,10336,0.147845117,2687.36,0.038439731,141.3462,20.1154,155.3077,119.4615,142.6154,20.8462,65.4615,39.4231,79.8077
ATQCUS3810,35-45,Mumbai,Salaried Other Employees,Female,Married,42078,252468,56532,9422,0.223917487,2261.28,0.053740197,368.0833,14.875,71.125,131.875,55.1667,15.375,125.125,29.2083,32.6667
ATQCUS3811,35-45,Hyderabad,Government Employees,Male,Married,53784,322704,74518,12419.67,0.230917559,2669.648692,0.049636485,239.6522,36.3043,39.7826,74.2609,264.8696,16.1739,236.5652,32.1304,30.4783
ATQCUS3812,25-34,Delhi NCR,Salaried IT Employees,Male,Married,60110,360660,60558,10093,0.167908834,2154.685393,0.035845706,99.1053,16.8421,89.6316,176.0526,139.2105,23.6842,243.1579,12.1053,97.1579
ATQCUS3813,25-34,Chennai,Freelancers,Male,Married,33215,199290,68976,11496,0.346108686,3316.153846,0.099839044,153.7667,37.8667,19,121.4667,178.5667,43.4667,114.2,27.3333,59.1333
ATQCUS3814,35-45,Hyderabad,Salaried IT Employees,Male,Married,61399,368394,65744,10957.33,0.17846105,2814.726972,0.045843205,272.5,23.5,90.3214,101.2143,103.2143,12,212.0714,32.6429,48.1786
ATQCUS3815,35-45,Bengaluru,Salaried Other Employees,Female,Married,39874,239244,64060,10676.67,0.267760195,2258.526346,0.05664158,354.0455,26.1364,0,267.1818,195.5,51.7727,170.2273,10.2727,28.0909
ATQCUS3816,21-24,Mumbai,Salaried IT Employees,Male,Single,46971,281826,55655,9275.83,0.197479934,2318.9575,0.049369984,107.2917,26.5417,90.3333,258.875,96.3333,23.8333,150.8333,19.25,43.875
ATQCUS3817,25-34,Delhi NCR,Salaried IT Employees,Male,Single,61472,368832,45992,7665.33,0.124696284,1662.360723,0.027042568,97.8889,28.2778,48.7778,174.2778,43,41.7222,147.6111,42.3333,63.1667
ATQCUS3818,35-45,Chennai,Salaried Other Employees,Female,Married,41027,246162,60164,10027.33,0.244408073,3497.905814,0.08525863,466.2667,30.9333,75.7333,36.6333,91.6333,18.9333,110.6667,40.6667,120.3333
ATQCUS3819,21-24,Hyderabad,Salaried IT Employees,Female,Single,47933,287598,57475,9579.17,0.199844992,2541.412449,0.0530201,133.7308,28.9231,47.9231,165.9231,150.5,28.3846,197.4615,6.4615,59.2692
ATQCUS3820,25-34,Mumbai,Salaried Other Employees,Female,Married,37042,222252,66263,11043.83,0.298143459,2650.5192,0.07155443,92.5833,8.5417,154.7083,262.7917,222,25,189.625,17.2083,21.0833
ATQCUS3821,25-34,Mumbai,Freelancers,Male,Single,36227,217362,28817,4802.83,0.132575979,1152.6792,0.031818235,134.75,9.0417,33.2917,26,73.1667,10.7083,75.625,21.5,33.7917
ATQCUS3822,35-45,Chennai,Salaried Other Employees,Male,Married,43163,258978,33395,5565.83,0.1289491,1124.410101,0.026050323,189.1,16.45,132.8,66.25,21.9,12.75,109.9,15.2,14.1
ATQCUS3823,21-24,Delhi NCR,Salaried IT Employees,Female,Single,44742,268452,27930,4655,0.104040946,900.9677419,0.020136957,95.5,0,17.3333,131.7222,0,18.8889,144.6111,17.2778,28.8889
ATQCUS3824,35-45,Delhi NCR,Salaried IT Employees,Female,Married,70064,420384,31634,5272.33,0.0752502,1331.957053,0.019010577,207.7083,31.7083,55.125,94.125,0,26.625,102.0417,7.2083,14.8333
ATQCUS3825,45+,Hyderabad,Freelancers,Female,Married,38885,233310,34677,5779.5,0.148630577,1404.364486,0.036115841,99.3077,21.3846,81.4615,72.3077,63.5385,7.0385,94.0769,12.1154,26.9231
ATQCUS3826,25-34,Mumbai,Salaried Other Employees,Male,Married,38275,229650,29142,4857,0.126897453,1341.457143,0.035047868,65.6552,19.7241,89.7586,48.8621,31.6897,16.5862,81.0345,6.6207,25.3448
ATQCUS3827,25-34,Hyderabad,Salaried IT Employees,Female,Married,61792,370752,34042,5673.67,0.091818844,1434.004505,0.023206961,202.0435,7.087,80.3913,23.1739,99.3913,16.4348,67.2609,25.2174,20.8261
ATQCUS3828,21-24,Delhi NCR,Salaried Other Employees,Female,Single,32483,194898,43311,7218.5,0.222223933,2062.428571,0.063492552,245.9231,15.0769,26.3462,144.7692,60.1538,32.7692,79.7692,17.8077,22.0769
ATQCUS3829,25-34,Hyderabad,Salaried IT Employees,Male,Married,62540,375240,49168,8194.67,0.13103086,2011.419,0.03216212,161.2593,31.6296,66.6296,102.2963,116.5185,14.2593,88.5556,19.6296,28.4815
ATQCUS3830,21-24,Bengaluru,Government Employees,Female,Married,40630,243780,26762,4460.33,0.109779227,650.4647917,0.016009471,51.2857,8.1429,45.6429,32.5,19.4286,28.8571,63.1429,11,16.8571
ATQCUS3831,45+,Mumbai,Business Owners,Male,Married,79089,474534,27882,4647,0.058756591,1027.231579,0.012988299,38.6667,18.3333,11.9048,83.9524,31.4762,0,75.1905,14.619,50.9524
ATQCUS3832,21-24,Hyderabad,Salaried IT Employees,Female,Single,46099,276594,28824,4804,0.104210503,1213.131313,0.026315784,75.6,11.16,64.6,96.4,62.04,13.64,24.48,13,23.84
ATQCUS3833,21-24,Hyderabad,Salaried IT Employees,Female,Married,49348,296088,32587,5431.17,0.110058564,1277.922353,0.025896133,83.4167,5.9167,59.5417,111.0417,39.6667,32.0417,17.4583,20.125,36.7917
ATQCUS3834,45+,Mumbai,Business Owners,Female,Married,83068,498408,29421,4903.5,0.059029951,1310.836634,0.015780284,48.2593,21.5185,25.6667,75.9259,68.1852,14.2593,84.3704,23,15.2222
ATQCUS3835,35-45,Hyderabad,Salaried IT Employees,Female,Married,65192,391152,58557,9759.5,0.149703951,2728.462366,0.041852718,156.7692,29.5,128.2308,135.8846,104.8077,43.0769,136.7308,0,75.5385
ATQCUS3836,45+,Chennai,Salaried Other Employees,Male,Married,45031,270186,59117,9852.83,0.218801048,2627.421333,0.058346946,178.6071,26.8929,37.75,135.7143,27.2857,29,166.8929,20.5,122.75
ATQCUS3837,21-24,Bengaluru,Freelancers,Male,Single,25653,153918,54256,9042.67,0.352499513,2186.14,0.085219662,197.9545,23.9545,90,121.9545,24.3182,49,37.1364,37.4545,72.3182
ATQCUS3838,35-45,Bengaluru,Salaried Other Employees,Male,Married,42094,252564,54418,9069.67,0.215462299,2100.344632,0.049896532,225.5,54.0909,0,134.3636,193.1818,49.2273,78.3182,0,20
ATQCUS3839,21-24,Bengaluru,Freelancers,Male,Single,27759,166554,56834,9472.33,0.341234555,2557.5291,0.09213333,405.7407,15.8148,31.2593,114.7407,95.7037,14.5926,117.8889,43.4074,44.0741
ATQCUS3840,35-45,Chennai,Salaried IT Employees,Male,Married,67257,403542,49277,8212.83,0.122111156,2074.820211,0.030849134,128.625,22.375,27.8333,80.3333,97.875,31.125,192.3333,44.4583,80.4167
ATQCUS3841,45+,Bengaluru,Business Owners,Male,Married,82363,494178,52545,8757.5,0.106328084,1882.453271,0.02285557,0,36.8261,120.1304,147.6087,97.0435,47.3913,172.6087,11.4783,34.4783
ATQCUS3842,45+,Mumbai,Business Owners,Male,Married,85416,512496,59729,9954.83,0.116545261,2222.923204,0.02602467,176.1304,17.913,187.7826,182.6957,108.6087,36.6522,0,26,71.1304
ATQCUS3843,25-34,Delhi NCR,Government Employees,Female,Married,51433,308598,49807,8301.17,0.161397741,1928.554646,0.037496445,137.4783,34.2174,90.2174,169.8261,74.4348,18.3043,35.6522,20.2174,82.913
ATQCUS3844,21-24,Delhi NCR,Government Employees,Male,Married,38866,233196,62792,10465.33,0.269266969,2537.049697,0.065276841,166.7917,41.9583,147.625,102.0417,163.3333,31.25,161.2917,0,30.5417
ATQCUS3845,45+,Chennai,Freelancers,Male,Married,39216,235296,56474,9412.33,0.240012495,2833.819785,0.072261826,157.1429,39.1429,90.8571,77.7143,53.75,32.2143,156.4643,45.75,117.75
ATQCUS3846,25-34,Bengaluru,Salaried IT Employees,Male,Married,64435,386610,45591,7598.5,0.117925041,1963.657303,0.030475011,131,13.6522,33.3913,42.7391,70.2609,21.2609,208.6087,40.6087,84.4348
ATQCUS3847,35-45,Mumbai,Freelancers,Male,Married,37110,222660,66490,11081.67,0.298616815,2654.983438,0.071543612,500.3043,33.913,140.087,77.3478,95.3478,37.5652,81.4783,25.6087,57.2174
ATQCUS3848,35-45,Chennai,Freelancers,Female,Married,34427,206562,59636,9939.33,0.28870741,2436.110294,0.07076162,230.8,17,146.84,83.64,129.24,35.36,91.76,30.68,35.64
ATQCUS3849,21-24,Delhi NCR,Freelancers,Female,Married,27952,167712,45195,7532.5,0.269479823,1626.335227,0.058183144,92.4737,43.6316,97.3684,133.1579,94.6842,55,110.9474,18.4211,41.2105
ATQCUS3850,25-34,Delhi NCR,Salaried Other Employees,Male,Married,37649,225894,25897,4316.17,0.114642354,1133.539596,0.030108093,110.5385,9.0385,42.3846,63.3077,49.0769,18.8846,53.6923,14.6923,16.2692
ATQCUS3851,45+,Chennai,Salaried IT Employees,Male,Married,68408,410448,23978,3996.33,0.058419045,1115.254884,0.016302989,99.5,7.75,44.5833,81.125,0,20.75,42.9167,14.875,35.1667
ATQCUS3852,25-34,Mumbai,Salaried Other Employees,Female,Married,40865,245190,30598,5099.67,0.124793099,1325.9142,0.032446206,99.6154,22.3846,34.4231,38.3077,43.9231,25.2308,69.8846,25.1538,17.5769
